date,stablecoin_mcap_usd,btc_etf_net_flow_usd_mn,eth_etf_net_flow_usd_mn,btc_realized_cap_usd,eth_realized_cap_usd,btc_oi_value_usd,eth_oi_value_usd
2025-11-20,183674741976.0,-903.2,-261.6,1846439897837.5,,9227186355.764154,6117131391.43326
2025-11-20,183674741976.0,-903.2,-261.6,1760520084250.0,,9227186355.764154,6117131391.43326
2025-11-21,184675398945.0,238.4,55.7,1703999492437.5,,9097192182.318638,5697785809.113894
2025-11-21,184675398945.0,238.4,55.7,1688567465493.75,,9097192182.318638,5697785809.113894
2025-11-21,184675398945.0,238.4,55.7,1672081860268.75,,9097192182.318638,5697785809.113894
2025-11-22,184487293452.0,,,1691759835959.375,,8373797978.3565445,5169739413.244982
2025-11-22,184487293452.0,,,1687980566628.125,,8373797978.3565445,5169739413.244982
2025-11-22,184487293452.0,,,1684539644175.0,,8373797978.3565445,5169739413.244982
2025-11-23,184533511239.0,,,1720995064468.75,,8372771128.379602,5263369107.931744
2025-11-23,184533511239.0,,,1728685953750.0,,8372771128.379602,5263369107.931744
2025-11-23,184533511239.0,,,1737985377562.5,,8372771128.379602,5263369107.931744
2025-11-24,184331338289.0,-151.0,96.6,1732042559418.75,,8389728522.0945,5193574915.110918
2025-11-24,184331338289.0,-151.0,96.6,1751667560093.75,,8389728522.0945,5193574915.110918
2025-11-24,184331338289.0,-151.0,96.6,1730019814250.0,,8389728522.0945,5193574915.110918
2025-11-25,184474703182.0,128.7,78.6,1752395635100.0,,8224813410.722476,5578261609.71618
2025-11-25,184474703182.0,128.7,78.6,1750289884800.0,,8224813410.722476,5578261609.71618
2025-11-25,184474703182.0,128.7,78.6,1762957181475.0,,8224813410.722476,5578261609.71618
2025-11-26,184492141326.0,21.1,60.8,1748782175400.0,,7861700429.808,5387059774.14764
2025-11-26,184492141326.0,21.1,60.8,1750330945784.375,,7861700429.808,5387059774.14764
2025-11-26,184492141326.0,21.1,60.8,1731446318700.0,,7861700429.808,5387059774.14764
2025-11-26,184492141326.0,21.1,60.8,1796468467031.25,,7861700429.808,5387059774.14764
2025-11-27,184549453883.0,,,1822906835087.5,,8048699931.72,5775866431.2084
2025-11-27,184549453883.0,,,1817370381093.75,,8048699931.72,5775866431.2084
2025-11-27,184549453883.0,,,1825801415900.0,,8048699931.72,5775866431.2084
2025-11-27,184549453883.0,,,1815256032218.75,,8048699931.72,5775866431.2084
2025-11-28,184606393163.0,71.4,76.6,1815711989906.25,,8235254701.266157,5634058192.30749
2025-11-28,184606393163.0,71.4,76.6,1816718602950.0,,8235254701.266157,5634058192.30749
2025-11-28,184606393163.0,71.4,76.6,1815478037375.0,,8235254701.266157,5634058192.30749
2025-11-28,184606393163.0,71.4,76.6,1830495720237.5,,8235254701.266157,5634058192.30749
2025-11-29,184652369485.0,,,1813528576000.0,,8110502573.7204,5710839758.3576
2025-11-29,184652369485.0,,,1812101733725.0,,8110502573.7204,5710839758.3576
2025-11-29,184652369485.0,,,1814749191375.0,,8110502573.7204,5710839758.3576
2025-11-30,184591649934.0,,,1818770738428.125,,8031472952.8599,5693463981.95968
2025-11-30,184591649934.0,,,1829536096609.375,,8031472952.8599,5693463981.95968
2025-11-30,184591649934.0,,,1826051761609.375,,8031472952.8599,5693463981.95968
2025-11-30,184591649934.0,,,1815380603315.625,,8031472952.8599,5693463981.95968
2025-12-01,184616288292.0,8.5,-79.0,1704075661781.25,,8182255546.7384405,5626226798.019516
2025-12-01,184616288292.0,8.5,-79.0,1731663952415.625,,8182255546.7384405,5626226798.019516
2025-12-01,184616288292.0,8.5,-79.0,1734626297250.0,,8182255546.7384405,5626226798.019516
2025-12-02,184628089623.0,58.5,-9.9,1731788682356.25,,7624302890.105775,5441523092.592485
2025-12-02,184628089623.0,58.5,-9.9,1746408355781.25,,7624302890.105775,5441523092.592485
2025-12-02,184628089623.0,58.5,-9.9,1835606507200.0,,7624302890.105775,5441523092.592485
2025-12-03,184714757749.0,-14.9,140.2,1858154729440.625,,8111364002.7134,5807305053.312
2025-12-03,184714757749.0,-14.9,140.2,1835777659975.0,,8111364002.7134,5807305053.312
2025-12-03,184714757749.0,-14.9,140.2,1854032224575.0,,8111364002.7134,5807305053.312
2025-12-04,185310328872.0,-194.6,-41.5,1839298752000.0,,8247814177.551556,6299241324.524776
2025-12-04,185310328872.0,-194.6,-41.5,1833999057250.0,,8247814177.551556,6299241324.524776
2025-12-04,185310328872.0,-194.6,-41.5,1859953927725.0,,8247814177.551556,6299241324.524776
2025-12-04,185310328872.0,-194.6,-41.5,1857944800800.0,,8247814177.551556,6299241324.524776
2025-12-05,185530759937.0,54.8,-75.2,1839349899581.25,,8214704928.959209,6264691036.27451
2025-12-05,185530759937.0,54.8,-75.2,1802318964018.75,,8214704928.959209,6264691036.27451
2025-12-05,185530759937.0,54.8,-75.2,1790134211484.375,,8214704928.959209,6264691036.27451
2025-12-06,185719839718.0,,,1788531334362.5,,7742134475.442725,6279993997.273399
2025-12-06,185719839718.0,,,1788684204628.125,,7742134475.442725,6279993997.273399
2025-12-06,185719839718.0,,,1791732176175.0,,7742134475.442725,6279993997.273399
2025-12-07,185648284849.0,,,1794268844306.25,,7815905093.9249,6211384986.85848
2025-12-07,185648284849.0,,,1783861985250.0,,7815905093.9249,6211384986.85848
2025-12-07,185648284849.0,,,1779285152287.5,,7815905093.9249,6211384986.85848
2025-12-08,185638105464.0,-60.4,35.5,1805758523387.5,,7874440013.211825,5987125354.02384
2025-12-08,185638105464.0,-60.4,35.5,1826072068406.25,,7874440013.211825,5987125354.02384
2025-12-08,185638105464.0,-60.4,35.5,1792134286009.375,,7874440013.211825,5987125354.02384
2025-12-09,185714865071.0,151.9,177.7,1851293438728.125,,7885980498.8235,6065395062.28635
2025-12-09,185714865071.0,151.9,177.7,1811928232687.5,,7885980498.8235,6065395062.28635
2025-12-09,185714865071.0,151.9,177.7,1796669582531.25,,7885980498.8235,6065395062.28635
2025-12-10,186210167994.0,223.5,57.6,1850807193006.25,,8206894496.1072,6843221652.267
2025-12-10,186210167994.0,223.5,57.6,1849302106875.0,,8206894496.1072,6843221652.267
2025-12-10,186210167994.0,223.5,57.6,1838195561971.875,,8206894496.1072,6843221652.267
2025-12-10,186210167994.0,223.5,57.6,1869867676878.125,,8206894496.1072,6843221652.267
2025-12-11,186114181046.0,-77.5,-42.3,1797987613362.5,,7861895590.862914,6807271112.070021
2025-12-11,186114181046.0,-77.5,-42.3,1801393793875.0,,7861895590.862914,6807271112.070021
2025-12-11,186114181046.0,-77.5,-42.3,1803484931150.0,,7861895590.862914,6807271112.070021
2025-12-12,186176063765.0,-2.0,-42.6,1846686132812.5,,8055272475.6246,6329546928.95076
2025-12-12,186176063765.0,-2.0,-42.6,1804389096712.5,,8055272475.6246,6329546928.95076
2025-12-12,186176063765.0,-2.0,-42.6,1845400228125.0,,8055272475.6246,6329546928.95076
2025-12-12,186176063765.0,-2.0,-42.6,1816071966187.5,,8055272475.6246,6329546928.95076
2025-12-13,186247929654.06,,,,,7895557387.5651,6226550837.75832
